,id,env_id,algo_id,dataset_type_id,qvals_avg_error,qvals_summed_error,rollouts_rewards_final,force_dataset_coverage,dataset_entropy,dataset_coverage,kl_dist,chi_dist,info_text
402,multiPathEnv_offline_cql_2022-02-07-21-03-40,multiPathEnv,offline_cql,dirichlet,2.3979984418616134,323.7297896513178,0.0,True,4.817058838787282,1.0,3.511734322904235,50.11810630982318,"Exp-id: multiPathEnv_offline_cql_2022-02-07-21-03-40<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: dirichlet(alpha=5.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 4.82<br>Q-values avg error: 2.40<br>Q-values summed error: 323.73<br>Rollouts rewards: 0.00<br>KL-dist: 3.51"
403,multiPathEnv_offline_cql_2022-02-07-21-10-20,multiPathEnv,offline_cql,dirichlet,2.2261155596992364,300.52560055939693,0.0,True,4.859949794777075,1.0,3.555150003183613,53.92404690707074,"Exp-id: multiPathEnv_offline_cql_2022-02-07-21-10-20<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: dirichlet(alpha=10.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 4.86<br>Q-values avg error: 2.23<br>Q-values summed error: 300.53<br>Rollouts rewards: 0.00<br>KL-dist: 3.56"
404,multiPathEnv_offline_cql_2022-02-07-21-17-01,multiPathEnv,offline_cql,eps-greedy,32.78743548162117,4426.303790018858,15.0,False,2.5737421009207457,0.2222222222222222,1.4108995782128662,3.703781600751429,"Exp-id: multiPathEnv_offline_cql_2022-02-07-21-17-01<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.0,force_coverage=False)<br>Dataset coverage: 0.22<br>Dataset entropy: 2.57<br>Q-values avg error: 32.79<br>Q-values summed error: 4426.30<br>Rollouts rewards: 15.00<br>KL-dist: 1.41"
405,multiPathEnv_offline_cql_2022-02-07-21-23-41,multiPathEnv,offline_cql,eps-greedy,1.0802278013851239,145.8307531869917,15.0,False,3.262497279890012,1.0,1.7350461532375652,5.532682003345647,"Exp-id: multiPathEnv_offline_cql_2022-02-07-21-23-41<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.1,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 3.26<br>Q-values avg error: 1.08<br>Q-values summed error: 145.83<br>Rollouts rewards: 15.00<br>KL-dist: 1.74"
406,multiPathEnv_offline_cql_2022-02-07-21-30-19,multiPathEnv,offline_cql,eps-greedy,1.04219922958261,140.69689599365233,15.0,False,3.334543582884475,1.0,2.213427913301071,9.823847636616035,"Exp-id: multiPathEnv_offline_cql_2022-02-07-21-30-19<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.2,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 3.33<br>Q-values avg error: 1.04<br>Q-values summed error: 140.70<br>Rollouts rewards: 15.00<br>KL-dist: 2.21"
407,multiPathEnv_offline_cql_2022-02-07-21-36-24,multiPathEnv,offline_cql,eps-greedy,1.563557123029117,211.0802116089308,15.0,False,3.2318417059068496,1.0,2.6334594854657656,15.968022372830905,"Exp-id: multiPathEnv_offline_cql_2022-02-07-21-36-24<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.3,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 3.23<br>Q-values avg error: 1.56<br>Q-values summed error: 211.08<br>Rollouts rewards: 15.00<br>KL-dist: 2.63"
408,multiPathEnv_offline_cql_2022-02-07-21-42-25,multiPathEnv,offline_cql,eps-greedy,1.8542210058707833,250.31983579255575,15.0,False,3.046921436685504,1.0,3.0161359799898015,25.14330659612788,"Exp-id: multiPathEnv_offline_cql_2022-02-07-21-42-25<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.4,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 3.05<br>Q-values avg error: 1.85<br>Q-values summed error: 250.32<br>Rollouts rewards: 15.00<br>KL-dist: 3.02"
409,multiPathEnv_offline_cql_2022-02-07-21-48-27,multiPathEnv,offline_cql,eps-greedy,1.8166247172316916,245.24433682627836,15.0,False,2.8157643871916225,1.0,3.606970357519944,49.23830464888685,"Exp-id: multiPathEnv_offline_cql_2022-02-07-21-48-27<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.5,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.82<br>Q-values avg error: 1.82<br>Q-values summed error: 245.24<br>Rollouts rewards: 15.00<br>KL-dist: 3.61"
410,multiPathEnv_offline_cql_2022-02-07-21-54-30,multiPathEnv,offline_cql,eps-greedy,1.8013784106966129,243.1860854440427,15.0,False,2.642656242675529,1.0,4.100051440936898,86.66481967353916,"Exp-id: multiPathEnv_offline_cql_2022-02-07-21-54-30<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.6,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.64<br>Q-values avg error: 1.80<br>Q-values summed error: 243.19<br>Rollouts rewards: 15.00<br>KL-dist: 4.10"
411,multiPathEnv_offline_cql_2022-02-07-22-01-10,multiPathEnv,offline_cql,eps-greedy,1.6430746949680866,221.81508382069165,15.0,False,2.4536221118483326,1.0,5.098200779124288,267.1450998882903,"Exp-id: multiPathEnv_offline_cql_2022-02-07-22-01-10<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.7,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.45<br>Q-values avg error: 1.64<br>Q-values summed error: 221.82<br>Rollouts rewards: 15.00<br>KL-dist: 5.10"
412,multiPathEnv_offline_cql_2022-02-07-22-07-12,multiPathEnv,offline_cql,eps-greedy,1.600731711257541,216.09878101976807,15.0,False,2.347897254097142,0.9851851851851852,5.835748132805957,577.2630137527917,"Exp-id: multiPathEnv_offline_cql_2022-02-07-22-07-12<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.8,force_coverage=False)<br>Dataset coverage: 0.99<br>Dataset entropy: 2.35<br>Q-values avg error: 1.60<br>Q-values summed error: 216.10<br>Rollouts rewards: 15.00<br>KL-dist: 5.84"
413,multiPathEnv_offline_cql_2022-02-07-22-13-49,multiPathEnv,offline_cql,eps-greedy,1.5806495802206844,213.38769332979234,15.0,False,2.2466216417100613,0.9777777777777777,6.644995546843656,1252.3261581391262,"Exp-id: multiPathEnv_offline_cql_2022-02-07-22-13-49<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.9,force_coverage=False)<br>Dataset coverage: 0.98<br>Dataset entropy: 2.25<br>Q-values avg error: 1.58<br>Q-values summed error: 213.39<br>Rollouts rewards: 15.00<br>KL-dist: 6.64"
414,multiPathEnv_offline_cql_2022-02-07-22-20-27,multiPathEnv,offline_cql,eps-greedy,1.8765797566638618,253.33826714962134,0.0,False,2.1823718763034674,0.837037037037037,7.324079950909705,1879.3725527893193,"Exp-id: multiPathEnv_offline_cql_2022-02-07-22-20-27<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=1.0,force_coverage=False)<br>Dataset coverage: 0.84<br>Dataset entropy: 2.18<br>Q-values avg error: 1.88<br>Q-values summed error: 253.34<br>Rollouts rewards: 0.00<br>KL-dist: 7.32"
415,multiPathEnv_offline_cql_2022-02-07-22-26-28,multiPathEnv,offline_cql,eps-greedy,1.7989030961517685,242.85191798048876,15.0,True,2.5931202861751586,1.0,1.4129973117015484,3.7136574769217994,"Exp-id: multiPathEnv_offline_cql_2022-02-07-22-26-28<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.59<br>Q-values avg error: 1.80<br>Q-values summed error: 242.85<br>Rollouts rewards: 15.00<br>KL-dist: 1.41"
416,multiPathEnv_offline_cql_2022-02-07-22-33-06,multiPathEnv,offline_cql,eps-greedy,1.0802278013851239,145.8307531869917,15.0,True,3.262497279890012,1.0,1.7350461532375652,5.532682003345647,"Exp-id: multiPathEnv_offline_cql_2022-02-07-22-33-06<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.1,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 3.26<br>Q-values avg error: 1.08<br>Q-values summed error: 145.83<br>Rollouts rewards: 15.00<br>KL-dist: 1.74"
417,multiPathEnv_offline_cql_2022-02-07-22-39-46,multiPathEnv,offline_cql,eps-greedy,1.04219922958261,140.69689599365233,15.0,True,3.334543582884475,1.0,2.213427913301071,9.823847636616035,"Exp-id: multiPathEnv_offline_cql_2022-02-07-22-39-46<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.2,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 3.33<br>Q-values avg error: 1.04<br>Q-values summed error: 140.70<br>Rollouts rewards: 15.00<br>KL-dist: 2.21"
418,multiPathEnv_offline_cql_2022-02-07-22-45-48,multiPathEnv,offline_cql,eps-greedy,1.563557123029117,211.0802116089308,15.0,True,3.2318417059068496,1.0,2.6334594854657656,15.968022372830905,"Exp-id: multiPathEnv_offline_cql_2022-02-07-22-45-48<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.3,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 3.23<br>Q-values avg error: 1.56<br>Q-values summed error: 211.08<br>Rollouts rewards: 15.00<br>KL-dist: 2.63"
419,multiPathEnv_offline_cql_2022-02-07-22-52-28,multiPathEnv,offline_cql,eps-greedy,1.8542210058707833,250.31983579255575,15.0,True,3.046921436685504,1.0,3.0161359799898015,25.14330659612788,"Exp-id: multiPathEnv_offline_cql_2022-02-07-22-52-28<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.4,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 3.05<br>Q-values avg error: 1.85<br>Q-values summed error: 250.32<br>Rollouts rewards: 15.00<br>KL-dist: 3.02"
420,multiPathEnv_offline_cql_2022-02-07-22-59-06,multiPathEnv,offline_cql,eps-greedy,1.8166247172316916,245.24433682627836,15.0,True,2.8157643871916225,1.0,3.606970357519944,49.23830464888685,"Exp-id: multiPathEnv_offline_cql_2022-02-07-22-59-06<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.5,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.82<br>Q-values avg error: 1.82<br>Q-values summed error: 245.24<br>Rollouts rewards: 15.00<br>KL-dist: 3.61"
421,multiPathEnv_offline_cql_2022-02-07-23-05-07,multiPathEnv,offline_cql,eps-greedy,1.8013784106966129,243.1860854440427,15.0,True,2.642656242675529,1.0,4.100051440936898,86.66481967353916,"Exp-id: multiPathEnv_offline_cql_2022-02-07-23-05-07<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.6,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.64<br>Q-values avg error: 1.80<br>Q-values summed error: 243.19<br>Rollouts rewards: 15.00<br>KL-dist: 4.10"
422,multiPathEnv_offline_cql_2022-02-07-23-11-08,multiPathEnv,offline_cql,eps-greedy,1.6430746949680866,221.81508382069165,15.0,True,2.4536221118483326,1.0,5.098200779124288,267.1450998882903,"Exp-id: multiPathEnv_offline_cql_2022-02-07-23-11-08<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.7,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.45<br>Q-values avg error: 1.64<br>Q-values summed error: 221.82<br>Rollouts rewards: 15.00<br>KL-dist: 5.10"
423,multiPathEnv_offline_cql_2022-02-07-23-17-11,multiPathEnv,offline_cql,eps-greedy,1.5604841600092358,210.66536160124684,15.0,True,2.348276114983909,1.0,5.835788072524974,577.2834856805019,"Exp-id: multiPathEnv_offline_cql_2022-02-07-23-17-11<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.8,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.35<br>Q-values avg error: 1.56<br>Q-values summed error: 210.67<br>Rollouts rewards: 15.00<br>KL-dist: 5.84"
424,multiPathEnv_offline_cql_2022-02-07-23-23-15,multiPathEnv,offline_cql,eps-greedy,1.4830647817382947,200.21374553466975,15.0,True,2.2471959984471828,1.0,6.645055330284128,1252.383088989354,"Exp-id: multiPathEnv_offline_cql_2022-02-07-23-23-15<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=0.9,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.25<br>Q-values avg error: 1.48<br>Q-values summed error: 200.21<br>Rollouts rewards: 15.00<br>KL-dist: 6.65"
425,multiPathEnv_offline_cql_2022-02-07-23-29-55,multiPathEnv,offline_cql,eps-greedy,1.5079373954254855,203.57154838244054,0.0,True,2.1866105668849842,1.0,7.2684974377237,1879.6505724592,"Exp-id: multiPathEnv_offline_cql_2022-02-07-23-29-55<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: eps-greedy(epsilon=1.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.19<br>Q-values avg error: 1.51<br>Q-values summed error: 203.57<br>Rollouts rewards: 0.00<br>KL-dist: 7.27"
426,multiPathEnv_offline_cql_2022-02-07-23-36-32,multiPathEnv,offline_cql,boltzmann,4.780850119138348,645.414766083677,0.0,False,2.0729104231279574,0.2222222222222222,12.167455307158916,5245.152801646091,"Exp-id: multiPathEnv_offline_cql_2022-02-07-23-36-32<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-10.0,force_coverage=False)<br>Dataset coverage: 0.22<br>Dataset entropy: 2.07<br>Q-values avg error: 4.78<br>Q-values summed error: 645.41<br>Rollouts rewards: 0.00<br>KL-dist: 12.17"
427,multiPathEnv_offline_cql_2022-02-07-23-43-11,multiPathEnv,offline_cql,boltzmann,4.780850119138348,645.414766083677,0.0,False,2.0729104231279574,0.2222222222222222,12.167455307158916,5245.152801646091,"Exp-id: multiPathEnv_offline_cql_2022-02-07-23-43-11<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-9.0,force_coverage=False)<br>Dataset coverage: 0.22<br>Dataset entropy: 2.07<br>Q-values avg error: 4.78<br>Q-values summed error: 645.41<br>Rollouts rewards: 0.00<br>KL-dist: 12.17"
428,multiPathEnv_offline_cql_2022-02-07-23-49-13,multiPathEnv,offline_cql,boltzmann,4.780850119138348,645.414766083677,0.0,False,2.0729104231279574,0.2222222222222222,12.167455307158916,5245.152801646091,"Exp-id: multiPathEnv_offline_cql_2022-02-07-23-49-13<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-8.0,force_coverage=False)<br>Dataset coverage: 0.22<br>Dataset entropy: 2.07<br>Q-values avg error: 4.78<br>Q-values summed error: 645.41<br>Rollouts rewards: 0.00<br>KL-dist: 12.17"
429,multiPathEnv_offline_cql_2022-02-07-23-55-16,multiPathEnv,offline_cql,boltzmann,4.780850119138348,645.414766083677,0.0,False,2.0729104231279574,0.2222222222222222,12.167455307158916,5245.152801646091,"Exp-id: multiPathEnv_offline_cql_2022-02-07-23-55-16<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-7.0,force_coverage=False)<br>Dataset coverage: 0.22<br>Dataset entropy: 2.07<br>Q-values avg error: 4.78<br>Q-values summed error: 645.41<br>Rollouts rewards: 0.00<br>KL-dist: 12.17"
430,multiPathEnv_offline_cql_2022-02-08-00-01-55,multiPathEnv,offline_cql,boltzmann,4.780850119138348,645.414766083677,0.0,False,2.0729104231279574,0.2222222222222222,12.167455307158916,5245.152801646091,"Exp-id: multiPathEnv_offline_cql_2022-02-08-00-01-55<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-6.0,force_coverage=False)<br>Dataset coverage: 0.22<br>Dataset entropy: 2.07<br>Q-values avg error: 4.78<br>Q-values summed error: 645.41<br>Rollouts rewards: 0.00<br>KL-dist: 12.17"
431,multiPathEnv_offline_cql_2022-02-08-00-08-36,multiPathEnv,offline_cql,boltzmann,4.780850119138348,645.414766083677,0.0,False,2.0729104231279574,0.2222222222222222,12.167455307158916,5245.152801646091,"Exp-id: multiPathEnv_offline_cql_2022-02-08-00-08-36<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-5.0,force_coverage=False)<br>Dataset coverage: 0.22<br>Dataset entropy: 2.07<br>Q-values avg error: 4.78<br>Q-values summed error: 645.41<br>Rollouts rewards: 0.00<br>KL-dist: 12.17"
432,multiPathEnv_offline_cql_2022-02-08-00-14-38,multiPathEnv,offline_cql,boltzmann,4.780850119138348,645.414766083677,0.0,False,2.0729104231279574,0.2222222222222222,12.167455307158916,5245.152801646091,"Exp-id: multiPathEnv_offline_cql_2022-02-08-00-14-38<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-4.0,force_coverage=False)<br>Dataset coverage: 0.22<br>Dataset entropy: 2.07<br>Q-values avg error: 4.78<br>Q-values summed error: 645.41<br>Rollouts rewards: 0.00<br>KL-dist: 12.17"
433,multiPathEnv_offline_cql_2022-02-08-00-20-43,multiPathEnv,offline_cql,boltzmann,4.780850119138348,645.414766083677,0.0,False,2.0729104231279574,0.2222222222222222,12.167455307158916,5245.152801646091,"Exp-id: multiPathEnv_offline_cql_2022-02-08-00-20-43<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-3.0,force_coverage=False)<br>Dataset coverage: 0.22<br>Dataset entropy: 2.07<br>Q-values avg error: 4.78<br>Q-values summed error: 645.41<br>Rollouts rewards: 0.00<br>KL-dist: 12.17"
434,multiPathEnv_offline_cql_2022-02-08-00-26-42,multiPathEnv,offline_cql,boltzmann,4.780850119138348,645.414766083677,0.0,False,2.0729104231279574,0.2222222222222222,12.167455307158916,5245.152801646091,"Exp-id: multiPathEnv_offline_cql_2022-02-08-00-26-42<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-2.0,force_coverage=False)<br>Dataset coverage: 0.22<br>Dataset entropy: 2.07<br>Q-values avg error: 4.78<br>Q-values summed error: 645.41<br>Rollouts rewards: 0.00<br>KL-dist: 12.17"
435,multiPathEnv_offline_cql_2022-02-08-00-33-21,multiPathEnv,offline_cql,boltzmann,6.782145110890498,915.5895899702173,0.0,False,2.073226490117493,0.23703703703703705,12.026355482855188,5245.152297479424,"Exp-id: multiPathEnv_offline_cql_2022-02-08-00-33-21<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-1.0,force_coverage=False)<br>Dataset coverage: 0.24<br>Dataset entropy: 2.07<br>Q-values avg error: 6.78<br>Q-values summed error: 915.59<br>Rollouts rewards: 0.00<br>KL-dist: 12.03"
436,multiPathEnv_offline_cql_2022-02-08-00-40-02,multiPathEnv,offline_cql,boltzmann,1.966991318045198,265.5438279361017,7.5,False,2.185734069600972,0.8888888888888888,7.936774374936903,2987.277047376532,"Exp-id: multiPathEnv_offline_cql_2022-02-08-00-40-02<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=0.0,force_coverage=False)<br>Dataset coverage: 0.89<br>Dataset entropy: 2.19<br>Q-values avg error: 1.97<br>Q-values summed error: 265.54<br>Rollouts rewards: 7.50<br>KL-dist: 7.94"
437,multiPathEnv_offline_cql_2022-02-08-00-46-03,multiPathEnv,offline_cql,boltzmann,5.127669416073195,692.2353711698813,15.0,False,3.8160120967356064,0.5259259259259259,2.5722326247424543,16.313939780120673,"Exp-id: multiPathEnv_offline_cql_2022-02-08-00-46-03<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=1.0,force_coverage=False)<br>Dataset coverage: 0.53<br>Dataset entropy: 3.82<br>Q-values avg error: 5.13<br>Q-values summed error: 692.24<br>Rollouts rewards: 15.00<br>KL-dist: 2.57"
438,multiPathEnv_offline_cql_2022-02-08-00-52-44,multiPathEnv,offline_cql,boltzmann,17.675074268614694,2386.1350262629835,15.0,False,3.780455518026688,0.37037037037037035,2.565845863552105,16.199994384723976,"Exp-id: multiPathEnv_offline_cql_2022-02-08-00-52-44<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=2.0,force_coverage=False)<br>Dataset coverage: 0.37<br>Dataset entropy: 3.78<br>Q-values avg error: 17.68<br>Q-values summed error: 2386.14<br>Rollouts rewards: 15.00<br>KL-dist: 2.57"
439,multiPathEnv_offline_cql_2022-02-08-00-58-50,multiPathEnv,offline_cql,boltzmann,17.675074268614694,2386.1350262629835,15.0,False,3.780455518026688,0.37037037037037035,2.565845863552105,16.199994384723976,"Exp-id: multiPathEnv_offline_cql_2022-02-08-00-58-50<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=3.0,force_coverage=False)<br>Dataset coverage: 0.37<br>Dataset entropy: 3.78<br>Q-values avg error: 17.68<br>Q-values summed error: 2386.14<br>Rollouts rewards: 15.00<br>KL-dist: 2.57"
440,multiPathEnv_offline_cql_2022-02-08-01-04-51,multiPathEnv,offline_cql,boltzmann,17.675074268614694,2386.1350262629835,15.0,False,3.780455518026688,0.37037037037037035,2.565845863552105,16.199994384723976,"Exp-id: multiPathEnv_offline_cql_2022-02-08-01-04-51<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=4.0,force_coverage=False)<br>Dataset coverage: 0.37<br>Dataset entropy: 3.78<br>Q-values avg error: 17.68<br>Q-values summed error: 2386.14<br>Rollouts rewards: 15.00<br>KL-dist: 2.57"
441,multiPathEnv_offline_cql_2022-02-08-01-10-53,multiPathEnv,offline_cql,boltzmann,17.675074268614694,2386.1350262629835,15.0,False,3.780455518026688,0.37037037037037035,2.565845863552105,16.199994384723976,"Exp-id: multiPathEnv_offline_cql_2022-02-08-01-10-53<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=5.0,force_coverage=False)<br>Dataset coverage: 0.37<br>Dataset entropy: 3.78<br>Q-values avg error: 17.68<br>Q-values summed error: 2386.14<br>Rollouts rewards: 15.00<br>KL-dist: 2.57"
442,multiPathEnv_offline_cql_2022-02-08-01-16-54,multiPathEnv,offline_cql,boltzmann,17.675074268614694,2386.1350262629835,15.0,False,3.780455518026688,0.37037037037037035,2.565845863552105,16.199994384723976,"Exp-id: multiPathEnv_offline_cql_2022-02-08-01-16-54<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=6.0,force_coverage=False)<br>Dataset coverage: 0.37<br>Dataset entropy: 3.78<br>Q-values avg error: 17.68<br>Q-values summed error: 2386.14<br>Rollouts rewards: 15.00<br>KL-dist: 2.57"
443,multiPathEnv_offline_cql_2022-02-08-01-23-33,multiPathEnv,offline_cql,boltzmann,18.829898148678375,2542.0362500715805,15.0,False,3.780455518026688,0.37037037037037035,2.565849421547565,16.199995013465056,"Exp-id: multiPathEnv_offline_cql_2022-02-08-01-23-33<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=7.0,force_coverage=False)<br>Dataset coverage: 0.37<br>Dataset entropy: 3.78<br>Q-values avg error: 18.83<br>Q-values summed error: 2542.04<br>Rollouts rewards: 15.00<br>KL-dist: 2.57"
444,multiPathEnv_offline_cql_2022-02-08-01-30-12,multiPathEnv,offline_cql,boltzmann,18.829898148678375,2542.0362500715805,15.0,False,3.780455518026688,0.37037037037037035,2.565849421547565,16.199995013465056,"Exp-id: multiPathEnv_offline_cql_2022-02-08-01-30-12<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=8.0,force_coverage=False)<br>Dataset coverage: 0.37<br>Dataset entropy: 3.78<br>Q-values avg error: 18.83<br>Q-values summed error: 2542.04<br>Rollouts rewards: 15.00<br>KL-dist: 2.57"
445,multiPathEnv_offline_cql_2022-02-08-01-36-51,multiPathEnv,offline_cql,boltzmann,18.829898148678375,2542.0362500715805,15.0,False,3.780455518026688,0.37037037037037035,2.565849421547565,16.199995013465056,"Exp-id: multiPathEnv_offline_cql_2022-02-08-01-36-51<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=9.0,force_coverage=False)<br>Dataset coverage: 0.37<br>Dataset entropy: 3.78<br>Q-values avg error: 18.83<br>Q-values summed error: 2542.04<br>Rollouts rewards: 15.00<br>KL-dist: 2.57"
446,multiPathEnv_offline_cql_2022-02-08-01-42-52,multiPathEnv,offline_cql,boltzmann,18.829898148678375,2542.0362500715805,15.0,False,3.780455518026688,0.37037037037037035,2.565849421547565,16.199995013465056,"Exp-id: multiPathEnv_offline_cql_2022-02-08-01-42-52<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=10.0,force_coverage=False)<br>Dataset coverage: 0.37<br>Dataset entropy: 3.78<br>Q-values avg error: 18.83<br>Q-values summed error: 2542.04<br>Rollouts rewards: 15.00<br>KL-dist: 2.57"
447,multiPathEnv_offline_cql_2022-02-08-01-48-52,multiPathEnv,offline_cql,boltzmann,1.7939346304392227,242.1811751092951,0.0,True,2.093338150866518,1.0,9.277161783239865,4372.362536766848,"Exp-id: multiPathEnv_offline_cql_2022-02-08-01-48-52<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-10.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.09<br>Q-values avg error: 1.79<br>Q-values summed error: 242.18<br>Rollouts rewards: 0.00<br>KL-dist: 9.28"
448,multiPathEnv_offline_cql_2022-02-08-01-55-31,multiPathEnv,offline_cql,boltzmann,1.7939346304392227,242.1811751092951,0.0,True,2.093338150866518,1.0,9.277161783239865,4372.362536766848,"Exp-id: multiPathEnv_offline_cql_2022-02-08-01-55-31<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-9.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.09<br>Q-values avg error: 1.79<br>Q-values summed error: 242.18<br>Rollouts rewards: 0.00<br>KL-dist: 9.28"
449,multiPathEnv_offline_cql_2022-02-08-02-01-33,multiPathEnv,offline_cql,boltzmann,1.7939346304392227,242.1811751092951,0.0,True,2.093338150866518,1.0,9.277161783239865,4372.362536766848,"Exp-id: multiPathEnv_offline_cql_2022-02-08-02-01-33<br>Environment: multiPathEnv<br>Algorithm: offline_cql<br>Dataset type: boltzmann(temperature=-8.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.09<br>Q-values avg error: 1.79<br>Q-values summed error: 242.18<br>Rollouts rewards: 0.00<br>KL-dist: 9.28"
